right_key	vertex	rem0	rem1	twin0	twin1	guess	domain_mask	matched
185783	4	11	9	12	3	2	1524	1
185784	4	11	9	12	4	2	1516	1
185785	4	11	9	12	5	2	1500	1
185786	4	11	9	12	6	4	1468	1
185787	4	11	9	12	7	2	1404	1
185788	4	11	9	12	8	2	1276	1
185790	4	11	9	12	10	2	508	1
185792	4	11	9	12	12	2	1532	1
185838	4	11	10	2	2	4	5112	1
185839	4	11	10	2	3	4	5104	1
185840	4	11	10	2	4	5	5096	1
185841	4	11	10	2	5	6	5080	1
185842	4	11	10	2	6	4	5048	1
185843	4	11	10	2	7	4	4984	1
185844	4	11	10	2	8	4	4856	1
185845	4	11	10	2	9	4	4600	1
185848	4	11	10	2	12	4	1016	1
185852	4	11	10	3	2	5	5104	1
185853	4	11	10	3	3	2	5108	1
185854	4	11	10	3	4	2	5092	1
185855	4	11	10	3	5	2	5076	1
185856	4	11	10	3	6	2	5044	1
185857	4	11	10	3	7	6	4980	1
185858	4	11	10	3	8	2	4852	1
185859	4	11	10	3	9	2	4596	0
185862	4	11	10	3	12	2	1012	1
185866	4	11	10	4	2	3	5096	1
185867	4	11	10	4	3	2	5092	1
185868	4	11	10	4	4	2	5100	1
185869	4	11	10	4	5	2	5068	1
185870	4	11	10	4	6	2	5036	1
185871	4	11	10	4	7	3	4972	1
185872	4	11	10	4	8	2	4844	1
185873	4	11	10	4	9	8	4588	1
185876	4	11	10	4	12	2	1004	1
185880	4	11	10	5	2	3	5080	1
185881	4	11	10	5	3	2	5076	1
185882	4	11	10	5	4	2	5068	1
185883	4	11	10	5	5	2	5084	1
185884	4	11	10	5	6	2	5020	1
185885	4	11	10	5	7	3	4956	1
185886	4	11	10	5	8	2	4828	1
185887	4	11	10	5	9	12	4572	1
185890	4	11	10	5	12	2	988	1
185894	4	11	10	6	2	3	5048	1
185895	4	11	10	6	3	2	5044	1
185896	4	11	10	6	4	5	5036	1
185897	4	11	10	6	5	2	5020	1
185898	4	11	10	6	6	2	5052	1
185899	4	11	10	6	7	3	4924	1
185900	4	11	10	6	8	3	4796	1
185901	4	11	10	6	9	3	4540	1
185904	4	11	10	6	12	2	956	1
185908	4	11	10	7	2	3	4984	1
185909	4	11	10	7	3	2	4980	1
185910	4	11	10	7	4	5	4972	1
185911	4	11	10	7	5	2	4956	1
185912	4	11	10	7	6	2	4924	1
185913	4	11	10	7	7	2	4988	1
185914	4	11	10	7	8	3	4732	1
185915	4	11	10	7	9	5	4476	1
185918	4	11	10	7	12	2	892	1
185922	4	11	10	8	2	3	4856	1
185923	4	11	10	8	3	2	4852	1
185924	4	11	10	8	4	2	4844	1
185925	4	11	10	8	5	3	4828	1
185926	4	11	10	8	6	7	4796	1
185927	4	11	10	8	7	3	4732	1
185928	4	11	10	8	8	2	4860	1
185929	4	11	10	8	9	2	4348	0
185932	4	11	10	8	12	2	764	1
185936	4	11	10	9	2	3	4600	1
185937	4	11	10	9	3	8	4596	1
185938	4	11	10	9	4	2	4588	1
185939	4	11	10	9	5	12	4572	1
185940	4	11	10	9	6	2	4540	1
185941	4	11	10	9	7	4	4476	1
185942	4	11	10	9	8	2	4348	1
185943	4	11	10	9	9	4	4604	1
185946	4	11	10	9	12	2	508	1
185978	4	11	10	12	2	3	1016	1
185979	4	11	10	12	3	5	1012	1
185980	4	11	10	12	4	6	1004	1
185981	4	11	10	12	5	3	988	1
185982	4	11	10	12	6	3	956	1
185983	4	11	10	12	7	3	892	1
185984	4	11	10	12	8	3	764	1
185985	4	11	10	12	9	4	508	1
185988	4	11	10	12	12	5	1020	1
186230	4	11	12	2	2	3	2040	1
186231	4	11	12	2	3	4	2032	1
186232	4	11	12	2	4	3	2024	1
186233	4	11	12	2	5	3	2008	1
186234	4	11	12	2	6	3	1976	1
186235	4	11	12	2	7	3	1912	1
186236	4	11	12	2	8	4	1784	1
186237	4	11	12	2	9	4	1528	1
186238	4	11	12	2	10	5	1016	1
186244	4	11	12	3	2	5	2032	1
186245	4	11	12	3	3	2	2036	1
186246	4	11	12	3	4	2	2020	1
186247	4	11	12	3	5	4	2004	1
186248	4	11	12	3	6	2	1972	1
186249	4	11	12	3	7	4	1908	1
186250	4	11	12	3	8	2	1780	1
186251	4	11	12	3	9	4	1524	1
186252	4	11	12	3	10	2	1012	1
186258	4	11	12	4	2	3	2024	1
186259	4	11	12	4	3	6	2020	1
186260	4	11	12	4	4	8	2028	1
186261	4	11	12	4	5	3	1996	1
186262	4	11	12	4	6	3	1964	1
186263	4	11	12	4	7	3	1900	1
186264	4	11	12	4	8	3	1772	1
186265	4	11	12	4	9	5	1516	1
186266	4	11	12	4	10	3	1004	1
186272	4	11	12	5	2	6	2008	1
186273	4	11	12	5	3	2	2004	1
186274	4	11	12	5	4	2	1996	1
186275	4	11	12	5	5	2	2012	1
186276	4	11	12	5	6	2	1948	1
186277	4	11	12	5	7	4	1884	1
186278	4	11	12	5	8	2	1756	1
186279	4	11	12	5	9	2	1500	1
186280	4	11	12	5	10	2	988	1
186286	4	11	12	6	2	3	1976	1
186287	4	11	12	6	3	2	1972	1
186288	4	11	12	6	4	2	1964	1
186289	4	11	12	6	5	2	1948	1
186290	4	11	12	6	6	2	1980	1
186291	4	11	12	6	7	3	1852	1
186292	4	11	12	6	8	2	1724	1
186293	4	11	12	6	9	2	1468	1
186294	4	11	12	6	10	2	956	1
186300	4	11	12	7	2	3	1912	1
186301	4	11	12	7	3	2	1908	1
186302	4	11	12	7	4	2	1900	1
186303	4	11	12	7	5	2	1884	1
186304	4	11	12	7	6	2	1852	1
186305	4	11	12	7	7	3	1916	1
186306	4	11	12	7	8	2	1660	1
186307	4	11	12	7	9	2	1404	1
186308	4	11	12	7	10	2	892	1
186314	4	11	12	8	2	3	1784	1
186315	4	11	12	8	3	2	1780	1
186316	4	11	12	8	4	2	1772	1
186317	4	11	12	8	5	2	1756	1
186318	4	11	12	8	6	2	1724	1
186319	4	11	12	8	7	3	1660	1
186320	4	11	12	8	8	9	1788	1
186321	4	11	12	8	9	2	1276	1
186322	4	11	12	8	10	2	764	1
186328	4	11	12	9	2	3	1528	1
186329	4	11	12	9	3	2	1524	1
186330	4	11	12	9	4	2	1516	1
186331	4	11	12	9	5	2	1500	1
186332	4	11	12	9	6	2	1468	1
186333	4	11	12	9	7	3	1404	1
186334	4	11	12	9	8	2	1276	1
186335	4	11	12	9	9	2	1532	1
186336	4	11	12	9	10	6	508	1
186342	4	11	12	10	2	3	1016	1
186343	4	11	12	10	3	2	1012	1
186344	4	11	12	10	4	2	1004	1
186345	4	11	12	10	5	3	988	1
186346	4	11	12	10	6	2	956	1
186347	4	11	12	10	7	4	892	1
186348	4	11	12	10	8	2	764	1
186349	4	11	12	10	9	2	508	1
186350	4	11	12	10	10	2	1020	1
187029	4	12	2	3	3	4	4080	1
187030	4	12	2	3	4	5	4064	1
187031	4	12	2	3	5	4	4048	1
187032	4	12	2	3	6	4	4016	1
187033	4	12	2	3	7	5	3952	1
187034	4	12	2	3	8	4	3824	1
187035	4	12	2	3	9	4	3568	1
187036	4	12	2	3	10	4	3056	1
187037	4	12	2	3	11	4	2032	1
187043	4	12	2	4	3	5	4064	1
187044	4	12	2	4	4	3	4072	1
187045	4	12	2	4	5	3	4040	1
187046	4	12	2	4	6	5	4008	1
187047	4	12	2	4	7	3	3944	1
187048	4	12	2	4	8	3	3816	1
187049	4	12	2	4	9	3	3560	1
187050	4	12	2	4	10	3	3048	1
187051	4	12	2	4	11	3	2024	1
187057	4	12	2	5	3	4	4048	1
187058	4	12	2	5	4	6	4040	1
187059	4	12	2	5	5	4	4056	1
187060	4	12	2	5	6	4	3992	1
187061	4	12	2	5	7	6	3928	1
187062	4	12	2	5	8	4	3800	1
187063	4	12	2	5	9	4	3544	1
187064	4	12	2	5	10	4	3032	1
187065	4	12	2	5	11	4	2008	1
187071	4	12	2	6	3	5	4016	1
187072	4	12	2	6	4	3	4008	1
187073	4	12	2	6	5	3	3992	1
187074	4	12	2	6	6	5	4024	1
187075	4	12	2	6	7	3	3896	1
187076	4	12	2	6	8	3	3768	1
187077	4	12	2	6	9	3	3512	1
187078	4	12	2	6	10	3	3000	1
187079	4	12	2	6	11	3	1976	1
187085	4	12	2	7	3	4	3952	1
187086	4	12	2	7	4	3	3944	1
187087	4	12	2	7	5	3	3928	1
187088	4	12	2	7	6	4	3896	1
187089	4	12	2	7	7	3	3960	1
187090	4	12	2	7	8	3	3704	1
187091	4	12	2	7	9	3	3448	1
187092	4	12	2	7	10	3	2936	1
187093	4	12	2	7	11	3	1912	1
187099	4	12	2	8	3	4	3824	1
187100	4	12	2	8	4	3	3816	1
187101	4	12	2	8	5	3	3800	1
187102	4	12	2	8	6	4	3768	1
187103	4	12	2	8	7	3	3704	1
187104	4	12	2	8	8	3	3832	1
187105	4	12	2	8	9	3	3320	1
187106	4	12	2	8	10	3	2808	1
187107	4	12	2	8	11	3	1784	1
187113	4	12	2	9	3	4	3568	1
187114	4	12	2	9	4	3	3560	1
187115	4	12	2	9	5	4	3544	1
187116	4	12	2	9	6	4	3512	1
187117	4	12	2	9	7	3	3448	1
187118	4	12	2	9	8	3	3320	1
187119	4	12	2	9	9	3	3576	1
187120	4	12	2	9	10	3	2552	1
187121	4	12	2	9	11	3	1528	1
187127	4	12	2	10	3	4	3056	1
187128	4	12	2	10	4	3	3048	1
187129	4	12	2	10	5	3	3032	1
187130	4	12	2	10	6	4	3000	1
187131	4	12	2	10	7	3	2936	1
187132	4	12	2	10	8	3	2808	1
187133	4	12	2	10	9	4	2552	1
187134	4	12	2	10	10	3	3064	1
187135	4	12	2	10	11	3	1016	1
187141	4	12	2	11	3	4	2032	1
187142	4	12	2	11	4	3	2024	1
187143	4	12	2	11	5	3	2008	1
187144	4	12	2	11	6	4	1976	1
187145	4	12	2	11	7	3	1912	1
187146	4	12	2	11	8	3	1784	1
187147	4	12	2	11	9	3	1528	1
187148	4	12	2	11	10	3	1016	1
187149	4	12	2	11	11	3	2040	1
187210	4	12	3	2	2	4	4080	1
187212	4	12	3	2	4	5	4064	1
187213	4	12	3	2	5	4	4048	1
187214	4	12	3	2	6	4	4016	1
187215	4	12	3	2	7	4	3952	1
187216	4	12	3	2	8	4	3824	1
187217	4	12	3	2	9	4	3568	1
187218	4	12	3	2	10	5	3056	1
187219	4	12	3	2	11	4	2032	1
187238	4	12	3	4	2	6	4064	1
187240	4	12	3	4	4	2	4068	1
187241	4	12	3	4	5	2	4036	1
187242	4	12	3	4	6	5	4004	1
187243	4	12	3	4	7	2	3940	1
187244	4	12	3	4	8	2	3812	1
187245	4	12	3	4	9	2	3556	1
187246	4	12	3	4	10	2	3044	1
187247	4	12	3	4	11	2	2020	1
187252	4	12	3	5	2	4	4048	1
187254	4	12	3	5	4	6	4036	1
187255	4	12	3	5	5	4	4052	1
187256	4	12	3	5	6	4	3988	1
187257	4	12	3	5	7	4	3924	1
187258	4	12	3	5	8	4	3796	1
187259	4	12	3	5	9	4	3540	1
187260	4	12	3	5	10	6	3028	1
187261	4	12	3	5	11	4	2004	1
187266	4	12	3	6	2	4	4016	1
187268	4	12	3	6	4	2	4004	1
187269	4	12	3	6	5	2	3988	1
187270	4	12	3	6	6	4	4020	1
187271	4	12	3	6	7	2	3892	1
187272	4	12	3	6	8	2	3764	1
187273	4	12	3	6	9	2	3508	1
187274	4	12	3	6	10	2	2996	1
187275	4	12	3	6	11	2	1972	1
187280	4	12	3	7	2	6	3952	1
187282	4	12	3	7	4	2	3940	1
187283	4	12	3	7	5	2	3924	1
187284	4	12	3	7	6	5	3892	1
187285	4	12	3	7	7	2	3956	1
187286	4	12	3	7	8	2	3700	1
187287	4	12	3	7	9	2	3444	1
187288	4	12	3	7	10	2	2932	1
187289	4	12	3	7	11	2	1908	1
187294	4	12	3	8	2	4	3824	1
187296	4	12	3	8	4	2	3812	1
187297	4	12	3	8	5	2	3796	1
187298	4	12	3	8	6	4	3764	1
187299	4	12	3	8	7	2	3700	1
187300	4	12	3	8	8	2	3828	1
187301	4	12	3	8	9	2	3316	1
187302	4	12	3	8	10	2	2804	1
187303	4	12	3	8	11	2	1780	1
187308	4	12	3	9	2	4	3568	1
187310	4	12	3	9	4	2	3556	1
187311	4	12	3	9	5	2	3540	1
187312	4	12	3	9	6	4	3508	1
187313	4	12	3	9	7	2	3444	1
187314	4	12	3	9	8	2	3316	1
187315	4	12	3	9	9	2	3572	1
187316	4	12	3	9	10	2	2548	1
187317	4	12	3	9	11	2	1524	1
187322	4	12	3	10	2	4	3056	1
187324	4	12	3	10	4	2	3044	1
187325	4	12	3	10	5	2	3028	1
187326	4	12	3	10	6	4	2996	1
187327	4	12	3	10	7	2	2932	1
187328	4	12	3	10	8	2	2804	1
187329	4	12	3	10	9	2	2548	1
187330	4	12	3	10	10	2	3060	1
187331	4	12	3	10	11	2	1012	1
187336	4	12	3	11	2	4	2032	1
187338	4	12	3	11	4	2	2020	1
187339	4	12	3	11	5	2	2004	1
187340	4	12	3	11	6	4	1972	1
187341	4	12	3	11	7	2	1908	1
187342	4	12	3	11	8	2	1780	1
187343	4	12	3	11	9	2	1524	1
187344	4	12	3	11	10	2	1012	1
187345	4	12	3	11	11	2	2036	1
187406	4	12	4	2	2	3	4072	1
187407	4	12	4	2	3	5	4064	1
187409	4	12	4	2	5	3	4040	1
187410	4	12	4	2	6	3	4008	1
187411	4	12	4	2	7	3	3944	1
187412	4	12	4	2	8	3	3816	1
187413	4	12	4	2	9	3	3560	1
187414	4	12	4	2	10	3	3048	1
187415	4	12	4	2	11	5	2024	1
187420	4	12	4	3	2	5	4064	1
187421	4	12	4	3	3	7	4068	1
187423	4	12	4	3	5	2	4036	1
187424	4	12	4	3	6	2	4004	1
187425	4	12	4	3	7	2	3940	1
187426	4	12	4	3	8	2	3812	1
187427	4	12	4	3	9	5	3556	1
187428	4	12	4	3	10	2	3044	1
187429	4	12	4	3	11	2	2020	1
187448	4	12	4	5	2	3	4040	1
187449	4	12	4	5	3	2	4036	1
187451	4	12	4	5	5	2	4044	1
187452	4	12	4	5	6	2	3980	1
187453	4	12	4	5	7	2	3916	1
187454	4	12	4	5	8	2	3788	1
187455	4	12	4	5	9	3	3532	1
187456	4	12	4	5	10	2	3020	1
187457	4	12	4	5	11	2	1996	1
187462	4	12	4	6	2	3	4008	1
187463	4	12	4	6	3	5	4004	1
187465	4	12	4	6	5	3	3980	1
187466	4	12	4	6	6	3	4012	1
187467	4	12	4	6	7	3	3884	1
187468	4	12	4	6	8	3	3756	1
187469	4	12	4	6	9	3	3500	1
187470	4	12	4	6	10	3	2988	1
187471	4	12	4	6	11	5	1964	1
187476	4	12	4	7	2	5	3944	1
187477	4	12	4	7	3	2	3940	1
187479	4	12	4	7	5	2	3916	1
187480	4	12	4	7	6	2	3884	1
187481	4	12	4	7	7	2	3948	1
187482	4	12	4	7	8	2	3692	1
187483	4	12	4	7	9	5	3436	1
187484	4	12	4	7	10	2	2924	1
187485	4	12	4	7	11	2	1900	1
187490	4	12	4	8	2	3	3816	1
187491	4	12	4	8	3	2	3812	1
187493	4	12	4	8	5	2	3788	1
187494	4	12	4	8	6	2	3756	1
187495	4	12	4	8	7	2	3692	1
187496	4	12	4	8	8	9	3820	1
187497	4	12	4	8	9	3	3308	1
187498	4	12	4	8	10	2	2796	1
187499	4	12	4	8	11	2	1772	1
187504	4	12	4	9	2	3	3560	1
187505	4	12	4	9	3	2	3556	1
187507	4	12	4	9	5	2	3532	1
187508	4	12	4	9	6	2	3500	1
187509	4	12	4	9	7	2	3436	1
187510	4	12	4	9	8	2	3308	1
187511	4	12	4	9	9	3	3564	1
187512	4	12	4	9	10	2	2540	1
187513	4	12	4	9	11	2	1516	1
187518	4	12	4	10	2	3	3048	1
187519	4	12	4	10	3	2	3044	1
187521	4	12	4	10	5	2	3020	1
187522	4	12	4	10	6	2	2988	1
187523	4	12	4	10	7	2	2924	1
187524	4	12	4	10	8	2	2796	1
187525	4	12	4	10	9	3	2540	1
187526	4	12	4	10	10	9	3052	1
187527	4	12	4	10	11	2	1004	1
187532	4	12	4	11	2	3	2024	1
187533	4	12	4	11	3	2	2020	1
187535	4	12	4	11	5	2	1996	1
187536	4	12	4	11	6	2	1964	1
187537	4	12	4	11	7	2	1900	1
187538	4	12	4	11	8	2	1772	1
187539	4	12	4	11	9	5	1516	1
187540	4	12	4	11	10	3	1004	1
187541	4	12	4	11	11	2	2028	1
187602	4	12	5	2	2	3	4056	1
187603	4	12	5	2	3	4	4048	1
187604	4	12	5	2	4	3	4040	1
187606	4	12	5	2	6	4	3992	1
187607	4	12	5	2	7	3	3928	1
187608	4	12	5	2	8	3	3800	1
187609	4	12	5	2	9	3	3544	1
187610	4	12	5	2	10	3	3032	1
187611	4	12	5	2	11	3	2008	1
187616	4	12	5	3	2	4	4048	1
187617	4	12	5	3	3	4	4052	1
187618	4	12	5	3	4	2	4036	1
187620	4	12	5	3	6	2	3988	1
187621	4	12	5	3	7	2	3924	1
187622	4	12	5	3	8	2	3796	1
187623	4	12	5	3	9	2	3540	1
187624	4	12	5	3	10	2	3028	1
187625	4	12	5	3	11	2	2004	1
187630	4	12	5	4	2	3	4040	1
187631	4	12	5	4	3	6	4036	1
187632	4	12	5	4	4	2	4044	1
187634	4	12	5	4	6	2	3980	1
187635	4	12	5	4	7	2	3916	1
187636	4	12	5	4	8	2	3788	1
187637	4	12	5	4	9	2	3532	1
187638	4	12	5	4	10	2	3020	1
187639	4	12	5	4	11	2	1996	1
187658	4	12	5	6	2	3	3992	1
187659	4	12	5	6	3	4	3988	1
187660	4	12	5	6	4	2	3980	1
187662	4	12	5	6	6	2	3996	1
187663	4	12	5	6	7	2	3868	1
187664	4	12	5	6	8	3	3740	1
187665	4	12	5	6	9	2	3484	1
187666	4	12	5	6	10	2	2972	1
187667	4	12	5	6	11	2	1948	1
187672	4	12	5	7	2	3	3928	1
187673	4	12	5	7	3	4	3924	1
187674	4	12	5	7	4	3	3916	1
187676	4	12	5	7	6	4	3868	1
187677	4	12	5	7	7	3	3932	1
187678	4	12	5	7	8	3	3676	1
187679	4	12	5	7	9	3	3420	1
187680	4	12	5	7	10	3	2908	1
187681	4	12	5	7	11	3	1884	1
187686	4	12	5	8	2	4	3800	1
187687	4	12	5	8	3	4	3796	1
187688	4	12	5	8	4	2	3788	1
187690	4	12	5	8	6	2	3740	1
187691	4	12	5	8	7	2	3676	1
187692	4	12	5	8	8	2	3804	1
187693	4	12	5	8	9	2	3292	1
187694	4	12	5	8	10	2	2780	1
187695	4	12	5	8	11	2	1756	1
187700	4	12	5	9	2	3	3544	1
187701	4	12	5	9	3	6	3540	1
187702	4	12	5	9	4	2	3532	1
187704	4	12	5	9	6	2	3484	1
187705	4	12	5	9	7	2	3420	1
187706	4	12	5	9	8	2	3292	1
187707	4	12	5	9	9	2	3548	1
187708	4	12	5	9	10	2	2524	1
187709	4	12	5	9	11	2	1500	1
187714	4	12	5	10	2	3	3032	1
187715	4	12	5	10	3	4	3028	1
187716	4	12	5	10	4	2	3020	1
187718	4	12	5	10	6	2	2972	1
187719	4	12	5	10	7	2	2908	1
187720	4	12	5	10	8	2	2780	1
187721	4	12	5	10	9	2	2524	1
187722	4	12	5	10	10	2	3036	1
187723	4	12	5	10	11	2	988	1
187728	4	12	5	11	2	3	2008	1
187729	4	12	5	11	3	4	2004	1
187730	4	12	5	11	4	2	1996	1
187732	4	12	5	11	6	2	1948	1
187733	4	12	5	11	7	2	1884	1
187734	4	12	5	11	8	2	1756	1
187735	4	12	5	11	9	2	1500	1
187736	4	12	5	11	10	2	988	1
187737	4	12	5	11	11	2	2012	1
187798	4	12	6	2	2	8	4024	1
187799	4	12	6	2	3	4	4016	1
187800	4	12	6	2	4	3	4008	1
187801	4	12	6	2	5	3	3992	1
187803	4	12	6	2	7	3	3896	1
187804	4	12	6	2	8	3	3768	1
187805	4	12	6	2	9	3	3512	1
187806	4	12	6	2	10	4	3000	1
187807	4	12	6	2	11	3	1976	1
187812	4	12	6	3	2	4	4016	1
187813	4	12	6	3	3	2	4020	1
187814	4	12	6	3	4	2	4004	1
187815	4	12	6	3	5	2	3988	1
187817	4	12	6	3	7	4	3892	1
187818	4	12	6	3	8	2	3764	1
187819	4	12	6	3	9	2	3508	1
187820	4	12	6	3	10	2	2996	1
187821	4	12	6	3	11	5	1972	1
187826	4	12	6	4	2	3	4008	1
187827	4	12	6	4	3	2	4004	1
187828	4	12	6	4	4	2	4012	1
187829	4	12	6	4	5	2	3980	1
187831	4	12	6	4	7	3	3884	1
187832	4	12	6	4	8	2	3756	1
187833	4	12	6	4	9	2	3500	1
187834	4	12	6	4	10	2	2988	1
187835	4	12	6	4	11	2	1964	1
187840	4	12	6	5	2	3	3992	1
187841	4	12	6	5	3	2	3988	1
187842	4	12	6	5	4	2	3980	1
187843	4	12	6	5	5	2	3996	1
187845	4	12	6	5	7	3	3868	1
187846	4	12	6	5	8	2	3740	1
187847	4	12	6	5	9	2	3484	1
187848	4	12	6	5	10	2	2972	1
187849	4	12	6	5	11	2	1948	1
187868	4	12	6	7	2	3	3896	1
187869	4	12	6	7	3	2	3892	1
187870	4	12	6	7	4	2	3884	1
187871	4	12	6	7	5	2	3868	1
187873	4	12	6	7	7	3	3900	1
187874	4	12	6	7	8	2	3644	1
187875	4	12	6	7	9	8	3388	1
187876	4	12	6	7	10	2	2876	1
187877	4	12	6	7	11	2	1852	1
187882	4	12	6	8	2	3	3768	1
187883	4	12	6	8	3	4	3764	1
187884	4	12	6	8	4	3	3756	1
187885	4	12	6	8	5	3	3740	1
187887	4	12	6	8	7	3	3644	1
187888	4	12	6	8	8	3	3772	1
187889	4	12	6	8	9	3	3260	1
187890	4	12	6	8	10	4	2748	1
187891	4	12	6	8	11	3	1724	1
187896	4	12	6	9	2	4	3512	1
187897	4	12	6	9	3	2	3508	1
187898	4	12	6	9	4	2	3500	1
187899	4	12	6	9	5	2	3484	1
187901	4	12	6	9	7	4	3388	1
187902	4	12	6	9	8	2	3260	1
187903	4	12	6	9	9	5	3516	1
187904	4	12	6	9	10	2	2492	1
187905	4	12	6	9	11	2	1468	1
187910	4	12	6	10	2	3	3000	1
187911	4	12	6	10	3	2	2996	1
187912	4	12	6	10	4	2	2988	1
187913	4	12	6	10	5	2	2972	1
187915	4	12	6	10	7	3	2876	1
187916	4	12	6	10	8	2	2748	1
187917	4	12	6	10	9	2	2492	1
187918	4	12	6	10	10	9	3004	1
187919	4	12	6	10	11	2	956	1
187924	4	12	6	11	2	3	1976	1
187925	4	12	6	11	3	2	1972	1
187926	4	12	6	11	4	2	1964	1
187927	4	12	6	11	5	2	1948	1
187929	4	12	6	11	7	4	1852	1
187930	4	12	6	11	8	2	1724	1
187931	4	12	6	11	9	2	1468	1
187932	4	12	6	11	10	2	956	1
187933	4	12	6	11	11	3	1980	1
187994	4	12	7	2	2	4	3960	1
187995	4	12	7	2	3	4	3952	1
187996	4	12	7	2	4	3	3944	1
187997	4	12	7	2	5	3	3928	1
187998	4	12	7	2	6	3	3896	1
188000	4	12	7	2	8	3	3704	1
188001	4	12	7	2	9	3	3448	1
188002	4	12	7	2	10	3	2936	1
188003	4	12	7	2	11	3	1912	1
188008	4	12	7	3	2	4	3952	1
188009	4	12	7	3	3	2	3956	1
188010	4	12	7	3	4	2	3940	1
188011	4	12	7	3	5	2	3924	1
188012	4	12	7	3	6	2	3892	1
188014	4	12	7	3	8	2	3700	1
188015	4	12	7	3	9	2	3444	1
188016	4	12	7	3	10	4	2932	1
188017	4	12	7	3	11	2	1908	1
188022	4	12	7	4	2	5	3944	1
188023	4	12	7	4	3	2	3940	1
188024	4	12	7	4	4	2	3948	1
188025	4	12	7	4	5	2	3916	1
188026	4	12	7	4	6	2	3884	1
188028	4	12	7	4	8	2	3692	1
188029	4	12	7	4	9	2	3436	1
188030	4	12	7	4	10	3	2924	1
188031	4	12	7	4	11	3	1900	1
188036	4	12	7	5	2	4	3928	1
188037	4	12	7	5	3	2	3924	1
188038	4	12	7	5	4	2	3916	1
188039	4	12	7	5	5	2	3932	1
188040	4	12	7	5	6	2	3868	1
188042	4	12	7	5	8	2	3676	1
188043	4	12	7	5	9	2	3420	1
188044	4	12	7	5	10	3	2908	1
188045	4	12	7	5	11	2	1884	1
188050	4	12	7	6	2	4	3896	1
188051	4	12	7	6	3	2	3892	1
188052	4	12	7	6	4	2	3884	1
188053	4	12	7	6	5	2	3868	1
188054	4	12	7	6	6	2	3900	1
188056	4	12	7	6	8	2	3644	1
188057	4	12	7	6	9	2	3388	1
188058	4	12	7	6	10	3	2876	1
188059	4	12	7	6	11	2	1852	1
188078	4	12	7	8	2	4	3704	1
188079	4	12	7	8	3	2	3700	1
188080	4	12	7	8	4	2	3692	1
188081	4	12	7	8	5	2	3676	1
188082	4	12	7	8	6	2	3644	1
188084	4	12	7	8	8	2	3708	1
188085	4	12	7	8	9	2	3196	1
188086	4	12	7	8	10	3	2684	1
188087	4	12	7	8	11	2	1660	1
188092	4	12	7	9	2	4	3448	1
188093	4	12	7	9	3	4	3444	1
188094	4	12	7	9	4	3	3436	1
188095	4	12	7	9	5	3	3420	1
188096	4	12	7	9	6	3	3388	1
188098	4	12	7	9	8	3	3196	1
188099	4	12	7	9	9	3	3452	1
188100	4	12	7	9	10	4	2428	1
188101	4	12	7	9	11	5	1404	1
188106	4	12	7	10	2	4	2936	1
188107	4	12	7	10	3	2	2932	1
188108	4	12	7	10	4	2	2924	1
188109	4	12	7	10	5	2	2908	1
188110	4	12	7	10	6	2	2876	1
188112	4	12	7	10	8	2	2684	1
188113	4	12	7	10	9	4	2428	1
188114	4	12	7	10	10	4	2940	1
188115	4	12	7	10	11	2	892	1
188120	4	12	7	11	2	5	1912	1
188121	4	12	7	11	3	2	1908	1
188122	4	12	7	11	4	2	1900	1
188123	4	12	7	11	5	2	1884	1
188124	4	12	7	11	6	2	1852	1
188126	4	12	7	11	8	2	1660	1
188127	4	12	7	11	9	2	1404	1
188128	4	12	7	11	10	3	892	1
188129	4	12	7	11	11	2	1916	1
188190	4	12	8	2	2	5	3832	1
188191	4	12	8	2	3	7	3824	1
188192	4	12	8	2	4	3	3816	1
188193	4	12	8	2	5	3	3800	1
188194	4	12	8	2	6	5	3768	1
188195	4	12	8	2	7	3	3704	1
188197	4	12	8	2	9	3	3320	1
188198	4	12	8	2	10	3	2808	1
188199	4	12	8	2	11	3	1784	1
188204	4	12	8	3	2	4	3824	1
188205	4	12	8	3	3	2	3828	1
188206	4	12	8	3	4	6	3812	1
188207	4	12	8	3	5	2	3796	1
188208	4	12	8	3	6	2	3764	1
188209	4	12	8	3	7	2	3700	1
188211	4	12	8	3	9	2	3316	1
188212	4	12	8	3	10	2	2804	1
188213	4	12	8	3	11	2	1780	1
188218	4	12	8	4	2	3	3816	1
188219	4	12	8	4	3	2	3812	1
188220	4	12	8	4	4	3	3820	1
188221	4	12	8	4	5	2	3788	1
188222	4	12	8	4	6	2	3756	1
188223	4	12	8	4	7	2	3692	1
188225	4	12	8	4	9	2	3308	1
188226	4	12	8	4	10	2	2796	1
188227	4	12	8	4	11	2	1772	1
188232	4	12	8	5	2	3	3800	1
188233	4	12	8	5	3	2	3796	1
188234	4	12	8	5	4	3	3788	1
188235	4	12	8	5	5	6	3804	1
188236	4	12	8	5	6	2	3740	1
188237	4	12	8	5	7	2	3676	1
188239	4	12	8	5	9	3	3292	1
188240	4	12	8	5	10	2	2780	1
188241	4	12	8	5	11	2	1756	1
188246	4	12	8	6	2	3	3768	1
188247	4	12	8	6	3	2	3764	1
188248	4	12	8	6	4	3	3756	1
188249	4	12	8	6	5	2	3740	1
188250	4	12	8	6	6	4	3772	1
188251	4	12	8	6	7	2	3644	1
188253	4	12	8	6	9	2	3260	1
